file,time_s,frame_valid,diff_changed_pct,outside_area_px,entrance_dark_pct,outside_detected,in_shelter
G0010481.JPG,2360,1,7.76,45732,27.81,1,0

G0010482.JPG,2365,1,7.83,43213,26.80,1,0

G0010483.JPG,2370,1,7.47,45197,28.66,1,0

G0010484.JPG,2375,1,7.81,43210,29.40,1,0

G0010485.JPG,2380,1,10.52,42609,31.13,1,0

G0010486.JPG,2385,1,8.93,43892,28.93,1,0

G0010487.JPG,2390,1,21.75,43580,33.86,1,0

G0010488.JPG,2395,1,18.34,44714,31.82,1,0

G0010489.JPG,2400,1,24.53,44901,33.28,1,0

G0010490.JPG,2405,1,17.35,44870,31.60,1,0

G0010491.JPG,2410,1,13.95,41336,31.50,1,0

G0010492.JPG,2415,1,17.95,42578,30.00,1,0

G0010493.JPG,2420,1,16.05,41834,33.03,1,0

G0010494.JPG,2425,1,8.17,45370,30.63,1,0

G0010495.JPG,2430,1,8.10,45958,32.18,1,0

G0010496.JPG,2435,1,7.89,47484,31.64,1,0

G0010497.JPG,2440,1,7.99,47481,31.86,1,0

G0010498.JPG,2445,1,7.69,48203,33.13,1,0

G0010499.JPG,2450,1,7.86,46547,30.97,1,0

G0010500.JPG,2455,1,8.25,46506,30.48,1,0

G0010501.JPG,2460,1,8.15,47098,29.58,1,0

G0010502.JPG,2465,1,7.58,43702,30.98,1,0

G0010503.JPG,2470,1,8.62,45240,32.86,1,0

G0010504.JPG,2475,1,7.36,45314,29.12,1,0

G0010505.JPG,2480,1,7.52,44740,28.93,1,0

G0010506.JPG,2485,1,8.03,45534,31.77,1,0

G0010507.JPG,2490,1,7.88,44288,31.62,1,0

G0010508.JPG,2495,1,7.89,47318,30.59,1,0

G0010509.JPG,2500,1,7.68,44731,31.14,1,0

G0010510.JPG,2505,1,8.81,47397,31.67,1,0

G0010511.JPG,2510,1,8.66,48827,30.69,1,0

G0010512.JPG,2515,1,8.66,46551,29.56,1,0

G0010513.JPG,2520,1,8.68,46060,28.77,1,0

G0010514.JPG,2525,1,8.02,46189,33.06,1,0

G0010515.JPG,2530,1,7.61,45178,30.41,1,0

G0010516.JPG,2535,1,8.15,45316,30.31,1,0

G0010517.JPG,2540,1,8.20,43994,31.47,1,0

G0010518.JPG,2545,1,8.62,45712,32.17,1,0

G0010519.JPG,2550,1,8.69,45968,30.20,1,0

G0010520.JPG,2555,1,8.82,47433,33.81,1,0

G0010521.JPG,2560,1,8.67,46184,33.39,1,0

G0010522.JPG,2565,1,8.26,48437,31.37,1,0

G0010523.JPG,2570,1,7.69,44369,31.45,1,0

G0010524.JPG,2575,1,7.83,48436,32.77,1,0

G0010525.JPG,2580,1,8.00,44483,32.38,1,0

G0010526.JPG,2585,1,8.04,45674,31.96,1,0

G0010527.JPG,2590,1,8.03,44840,32.12,1,0

G0010528.JPG,2595,1,7.93,45818,32.48,1,0

G0010529.JPG,2600,1,7.37,43705,32.21,1,0

G0010530.JPG,2605,1,7.70,44074,32.06,1,0

G0010531.JPG,2610,1,7.69,44195,30.39,1,0

G0010532.JPG,2615,1,7.73,46849,30.38,1,0

G0010533.JPG,2620,1,7.92,44320,32.71,1,0

G0010534.JPG,2625,1,7.76,47527,31.72,1,0

G0010535.JPG,2630,1,7.75,43516,32.35,1,0

G0010536.JPG,2635,1,7.10,44555,31.90,1,0

G0010537.JPG,2640,1,8.13,44521,32.92,1,0

G0010538.JPG,2645,1,10.13,44392,30.54,1,0

G0010539.JPG,2650,1,8.48,45269,32.09,1,0

G0010540.JPG,2655,1,9.54,44521,29.14,1,0

G0010541.JPG,2660,1,8.95,44907,32.61,1,0

G0010542.JPG,2665,1,19.81,41849,31.10,1,0

G0010543.JPG,2670,1,15.18,44871,30.49,1,0

G0010544.JPG,2675,1,14.87,44794,31.52,1,0

G0010545.JPG,2680,1,14.56,45934,30.31,1,0

G0010546.JPG,2685,1,18.27,44779,30.51,1,0

G0010547.JPG,2690,1,14.91,44027,32.37,1,0

G0010548.JPG,2695,1,13.39,42165,31.14,1,0

G0010549.JPG,2700,1,19.86,42764,29.80,1,0

G0010550.JPG,2705,1,7.31,43022,32.87,1,0

G0010551.JPG,2710,1,7.76,42884,31.73,1,0

G0010552.JPG,2715,1,9.95,47391,46.87,1,0

G0010553.JPG,2720,1,8.01,45556,29.35,1,0

G0010554.JPG,2725,1,8.64,46430,32.64,1,0

G0010555.JPG,2730,1,7.74,44665,31.39,1,0

G0010556.JPG,2735,1,8.77,46950,33.89,1,0

G0010557.JPG,2740,1,10.28,45773,30.51,1,0

G0010558.JPG,2745,1,9.31,45240,31.95,1,0

G0010559.JPG,2750,1,9.50,47046,33.28,1,0

G0010560.JPG,2755,1,8.77,44723,32.07,1,0

G0010561.JPG,2760,1,9.08,46432,32.65,1,0

G0010562.JPG,2765,1,9.10,46584,32.52,1,0

G0010563.JPG,2770,1,9.16,47177,32.97,1,0

G0010564.JPG,2775,1,9.17,47338,33.50,1,0

G0010565.JPG,2780,1,9.03,45707,31.70,1,0

G0010566.JPG,2785,1,9.19,47257,31.95,1,0

G0010567.JPG,2790,1,9.05,47097,33.30,1,0

G0010568.JPG,2795,1,9.12,48181,32.15,1,0

G0010569.JPG,2800,1,9.10,46990,30.16,1,0

G0010570.JPG,2805,1,9.09,47121,32.89,1,0

G0010571.JPG,2810,1,9.15,47096,31.07,1,0

G0010572.JPG,2815,1,9.13,46822,31.03,1,0

G0010573.JPG,2820,1,9.18,46380,32.39,1,0

G0010574.JPG,2825,1,9.28,47905,33.49,1,0

G0010575.JPG,2830,1,9.05,46550,32.37,1,0

G0010576.JPG,2835,1,9.06,46141,32.26,1,0

G0010577.JPG,2840,1,9.21,46912,32.06,1,0

G0010578.JPG,2845,1,8.95,45782,33.13,1,0

G0010579.JPG,2850,1,9.05,46491,32.25,1,0

G0010580.JPG,2855,1,9.00,47007,32.77,1,0

G0010581.JPG,2860,1,9.01,45700,33.08,1,0

G0010582.JPG,2865,1,9.13,46445,30.10,1,0

G0010583.JPG,2870,1,9.05,46141,31.61,1,0

G0010584.JPG,2875,1,9.10,46546,32.29,1,0

G0010585.JPG,2880,1,9.11,46550,32.05,1,0

G0010586.JPG,2885,1,8.71,47730,30.18,1,0

G0010587.JPG,2890,1,9.63,48265,32.81,1,0

G0010588.JPG,2895,1,8.51,46687,30.37,1,0

G0010589.JPG,2900,1,8.67,46711,31.03,1,0

G0010590.JPG,2905,1,7.75,43793,32.09,1,0

G0010591.JPG,2910,1,8.12,46628,30.85,1,0

G0010592.JPG,2915,1,8.76,47911,31.64,1,0

G0010593.JPG,2920,1,8.79,47957,31.28,1,0

G0010594.JPG,2925,1,8.09,47662,30.96,1,0

G0010595.JPG,2930,1,15.49,38023,31.18,1,0

G0010596.JPG,2935,1,8.62,47254,30.01,1,0

G0010597.JPG,2940,1,7.94,45036,30.19,1,0

G0010598.JPG,2945,1,8.76,47740,32.06,1,0

G0010599.JPG,2950,1,8.74,47522,30.60,1,0

G0010600.JPG,2955,1,8.84,48419,30.41,1,0

G0010601.JPG,2960,1,8.86,48166,28.78,1,0

G0010602.JPG,2965,1,8.88,48390,31.34,1,0

G0010603.JPG,2970,1,10.72,43366,30.07,1,0

G0010604.JPG,2975,1,8.24,49080,30.65,1,0

G0010605.JPG,2980,1,8.78,48253,30.35,1,0

G0010606.JPG,2985,1,7.49,42202,29.23,1,0

G0010607.JPG,2990,1,8.66,46766,30.75,1,0

G0010608.JPG,2995,1,8.70,46833,31.40,1,0

G0010609.JPG,3000,1,8.65,47213,28.98,1,0

G0010610.JPG,3005,1,20.53,42710,34.79,1,0

G0010611.JPG,3010,1,8.58,46332,30.54,1,0

G0010612.JPG,3015,1,8.98,45980,31.61,1,0

G0010613.JPG,3020,1,8.71,47047,29.47,1,0

G0010614.JPG,3025,1,9.28,47490,32.88,1,0

G0010615.JPG,3030,1,9.04,45971,34.12,1,0

G0010616.JPG,3035,1,9.17,46444,32.28,1,0

G0010617.JPG,3040,1,9.01,46123,31.35,1,0

G0010618.JPG,3045,1,9.09,45378,29.61,1,0

G0010619.JPG,3050,1,9.08,46625,30.87,1,0

G0010620.JPG,3055,1,9.14,47136,28.70,1,0

G0010621.JPG,3060,1,9.28,47220,29.53,1,0

G0010622.JPG,3065,1,8.96,46863,31.60,1,0

G0010623.JPG,3070,1,8.97,45711,31.64,1,0

G0010624.JPG,3075,1,8.73,46535,31.29,1,0

G0010625.JPG,3080,1,9.03,44945,32.43,1,0

G0010626.JPG,3085,1,9.24,46232,31.77,1,0

G0010627.JPG,3090,1,8.96,46127,31.62,1,0

G0010628.JPG,3095,1,8.74,48126,31.16,1,0

G0010629.JPG,3100,1,8.90,48477,32.53,1,0

G0010630.JPG,3105,1,9.75,46570,31.33,1,0

G0010631.JPG,3110,1,8.32,46559,34.89,1,0

G0010632.JPG,3115,1,9.71,46559,29.77,1,0

G0010633.JPG,3120,1,8.87,43725,31.07,1,0

G0010634.JPG,3125,1,9.59,48483,31.52,1,0

G0010635.JPG,3130,1,9.00,46079,32.82,1,0

G0010636.JPG,3135,1,8.93,46618,31.64,1,0

G0010637.JPG,3140,1,9.17,47140,31.39,1,0

G0010638.JPG,3145,1,9.02,47520,33.69,1,0

G0010639.JPG,3150,1,9.36,47253,30.58,1,0

G0010640.JPG,3155,1,8.76,45897,30.64,1,0

G0010641.JPG,3160,1,8.71,45930,32.02,1,0

G0010642.JPG,3165,1,8.80,46993,32.92,1,0

G0010643.JPG,3170,1,8.77,48248,30.13,1,0

G0010644.JPG,3175,1,8.18,46270,29.45,1,0

G0010645.JPG,3180,1,10.30,39181,32.93,1,0

G0010646.JPG,3185,1,8.31,45784,32.42,1,0

G0010647.JPG,3190,1,7.95,47440,31.99,1,0

G0010648.JPG,3195,1,8.13,47381,31.67,1,0

G0010649.JPG,3200,1,7.89,46486,31.29,1,0

G0010650.JPG,3205,1,7.90,45471,30.25,1,0

G0010651.JPG,3210,1,7.85,45301,31.07,1,0

G0010652.JPG,3215,1,7.96,46380,32.09,1,0

G0010653.JPG,3220,1,8.39,42631,32.79,1,0

G0010654.JPG,3225,1,9.24,44763,29.84,1,0

G0010655.JPG,3230,1,9.17,44662,28.49,1,0

G0010656.JPG,3235,1,7.69,42794,32.07,1,0

G0010657.JPG,3240,1,9.27,48001,30.17,1,0

G0010658.JPG,3245,1,9.06,45419,29.82,1,0

G0010659.JPG,3250,1,7.95,44806,30.30,1,0

G0010660.JPG,3255,1,8.13,48279,29.60,1,0

G0010661.JPG,3260,1,7.52,43284,31.41,1,0

G0010662.JPG,3265,1,8.71,45104,29.54,1,0

G0010663.JPG,3270,1,8.19,45539,33.12,1,0

G0010664.JPG,3275,1,7.20,43121,31.32,1,0

G0010665.JPG,3280,1,8.21,45814,28.41,1,0

G0010666.JPG,3285,1,12.15,44627,29.71,1,0

G0010667.JPG,3290,1,12.86,43187,29.71,1,0

G0010668.JPG,3295,1,16.42,45781,30.50,1,0

G0010669.JPG,3300,1,8.19,46086,28.14,1,0

G0010670.JPG,3305,1,8.16,44863,27.41,1,0

G0010671.JPG,3310,1,8.07,47243,29.23,1,0

G0010672.JPG,3315,1,11.45,46159,30.97,1,0

G0010673.JPG,3320,1,20.81,43967,33.74,1,0

G0010674.JPG,3325,1,17.52,43502,19.82,1,0

G0010675.JPG,3330,1,19.66,45403,29.48,1,0

G0010676.JPG,3335,1,14.61,42031,30.37,1,0

G0010677.JPG,3340,1,7.63,42923,31.95,1,0

G0010678.JPG,3345,1,17.29,42998,30.33,1,0

G0010679.JPG,3350,1,8.25,45452,30.32,1,0

G0010680.JPG,3355,1,8.34,44255,29.33,1,0

G0010681.JPG,3360,1,8.41,45858,29.53,1,0

G0010682.JPG,3365,1,8.67,46479,30.36,1,0

G0010683.JPG,3370,1,9.60,47794,29.57,1,0

G0010684.JPG,3375,1,7.76,44805,30.59,1,0

G0010685.JPG,3380,1,14.26,42640,34.13,1,0

G0010686.JPG,3385,1,23.86,34874,33.72,1,0

G0010687.JPG,3390,1,23.32,48655,23.98,1,0

G0010688.JPG,3395,1,21.81,34226,34.71,1,0

G0010689.JPG,3400,1,16.97,40723,31.25,1,0

G0010690.JPG,3405,1,20.08,37290,40.23,1,0

G0010691.JPG,3410,0,28.52,-1,-1,-1,0

G0010692.JPG,3415,1,15.41,33798,32.99,1,0

G0010693.JPG,3420,0,25.27,-1,-1,-1,0

G0010694.JPG,3425,1,14.44,41621,33.19,1,0

G0010695.JPG,3430,1,19.65,42166,30.49,1,0

G0010696.JPG,3435,1,23.69,57806,53.50,1,0

G0010697.JPG,3440,1,14.67,58416,42.11,1,0

G0010698.JPG,3445,1,24.34,45260,34.25,1,0

G0010699.JPG,3450,0,25.14,-1,-1,-1,0

G0010700.JPG,3455,0,26.37,-1,-1,-1,0

G0010701.JPG,3460,1,21.65,50887,45.29,1,0

G0010702.JPG,3465,1,8.02,45747,30.39,1,0

G0010703.JPG,3470,1,8.86,49557,31.89,1,0

G0010704.JPG,3475,0,26.89,-1,-1,-1,0

G0010705.JPG,3480,1,20.40,45080,31.03,1,0

G0010706.JPG,3485,1,22.42,31086,33.07,1,0

G0010707.JPG,3490,1,23.91,26729,33.09,1,0

G0010708.JPG,3495,1,19.65,43106,32.78,1,0

G0010709.JPG,3500,1,16.51,42731,30.75,1,0

G0010710.JPG,3505,1,21.48,22726,40.58,1,0

G0010711.JPG,3510,0,29.35,-1,-1,-1,0

G0010712.JPG,3515,0,30.30,-1,-1,-1,0

G0010713.JPG,3520,0,30.73,-1,-1,-1,0

G0010714.JPG,3525,0,30.75,-1,-1,-1,0

G0010715.JPG,3530,0,28.02,-1,-1,-1,0

G0010716.JPG,3535,1,24.74,29970,31.07,1,0

G0010717.JPG,3540,1,21.18,40748,31.50,1,0

G0010718.JPG,3545,0,27.79,-1,-1,-1,0

G0010719.JPG,3550,1,18.19,41373,31.08,1,0

G0010720.JPG,3555,1,18.33,47585,27.54,1,0

G0010721.JPG,3560,1,22.85,38769,39.40,1,0

G0010722.JPG,3565,0,25.30,-1,-1,-1,0

G0010723.JPG,3570,1,11.68,43243,30.98,1,0

G0010724.JPG,3575,0,26.38,-1,-1,-1,0

G0010725.JPG,3580,1,24.70,48605,4.05,1,0

G0010726.JPG,3585,1,16.87,40024,33.63,1,0

G0010727.JPG,3590,1,24.77,54660,37.38,1,0

G0010728.JPG,3595,1,24.20,40350,39.79,1,0

G0010729.JPG,3600,1,21.61,41969,1.22,1,0

G0010730.JPG,3605,1,7.02,45639,31.71,1,0

G0010731.JPG,3610,1,6.73,45808,30.33,1,0

G0010732.JPG,3615,1,6.96,42707,30.39,1,0

G0010733.JPG,3620,1,8.30,49872,31.21,1,0

G0010734.JPG,3625,1,8.74,49911,31.46,1,0

G0010735.JPG,3630,1,8.17,46331,31.12,1,0

G0010736.JPG,3635,1,8.60,45216,29.57,1,0

G0010737.JPG,3640,1,8.57,47914,32.35,1,0

G0010738.JPG,3645,1,7.91,46383,30.55,1,0

G0010739.JPG,3650,1,7.69,46820,29.77,1,0

G0010740.JPG,3655,1,13.97,42391,31.82,1,0

G0010741.JPG,3660,0,35.00,-1,-1,-1,0

G0010742.JPG,3665,0,42.97,-1,-1,-1,0

G0010743.JPG,3670,1,21.70,39332,3.19,1,0

G0010744.JPG,3675,0,28.69,-1,-1,-1,0

G0010745.JPG,3680,0,25.37,-1,-1,-1,0

G0010746.JPG,3685,0,36.92,-1,-1,-1,0

G0010747.JPG,3690,1,9.33,40872,31.02,1,0

G0010748.JPG,3695,1,8.19,42672,28.31,1,0

G0010749.JPG,3700,1,8.53,44495,33.84,1,0

G0010750.JPG,3705,1,16.93,59254,4.05,1,0

G0010751.JPG,3710,1,9.47,41159,29.92,1,0

G0010752.JPG,3715,1,10.66,44172,31.38,1,0

G0010753.JPG,3720,0,30.20,-1,-1,-1,0

G0010754.JPG,3725,1,18.30,44117,14.15,1,0

G0010755.JPG,3730,1,19.18,29928,20.32,1,0

G0010756.JPG,3735,1,8.60,42328,32.52,1,0

G0010757.JPG,3740,1,8.65,38979,30.98,1,0

G0010758.JPG,3745,1,8.61,41385,29.67,1,0

G0010759.JPG,3750,1,8.88,44552,30.30,1,0

G0010760.JPG,3755,1,9.13,43230,31.74,1,0

G0010761.JPG,3760,1,9.33,44858,31.17,1,0

G0010762.JPG,3765,1,9.92,46731,30.70,1,0

G0010763.JPG,3770,1,10.56,49182,33.75,1,0

G0010764.JPG,3775,1,9.26,46137,32.42,1,0

G0010765.JPG,3780,1,9.25,44461,30.92,1,0

G0010766.JPG,3785,1,8.83,45056,30.46,1,0

G0010767.JPG,3790,1,8.54,44488,29.19,1,0

G0010768.JPG,3795,1,8.90,43784,29.76,1,0

G0010769.JPG,3800,1,8.21,40537,32.23,1,0

G0010770.JPG,3805,1,8.34,38660,31.35,1,0

G0010771.JPG,3810,1,8.72,44626,28.59,1,0

G0010772.JPG,3815,1,12.20,46100,23.64,1,0

G0010773.JPG,3820,1,9.14,45805,31.78,1,0

G0010774.JPG,3825,1,8.88,44055,31.74,1,0

G0010775.JPG,3830,1,8.25,40084,30.19,1,0

G0010776.JPG,3835,1,10.80,42630,30.85,1,0

G0010777.JPG,3840,1,10.32,43861,29.37,1,0

G0010778.JPG,3845,1,8.75,44618,28.67,1,0

G0010779.JPG,3850,1,6.97,40477,28.97,1,0

G0010780.JPG,3855,1,8.98,45288,30.35,1,0

G0010781.JPG,3860,1,8.27,43262,28.01,1,0

G0010782.JPG,3865,1,8.90,43116,28.09,1,0

G0010783.JPG,3870,1,8.20,43992,31.05,1,0

G0010784.JPG,3875,1,8.19,42909,29.46,1,0

G0010785.JPG,3880,1,8.61,42749,29.63,1,0

G0010786.JPG,3885,1,8.68,45748,30.19,1,0

G0010787.JPG,3890,1,9.14,47872,32.70,1,0

G0010788.JPG,3895,1,9.44,46762,30.84,1,0

G0010789.JPG,3900,1,10.36,44664,31.84,1,0

G0010790.JPG,3905,1,10.23,48327,28.30,1,0

G0010791.JPG,3910,1,9.39,45760,29.63,1,0

G0010792.JPG,3915,1,11.98,46282,31.53,1,0

G0010793.JPG,3920,1,12.96,46355,30.88,1,0

G0010794.JPG,3925,1,12.19,46815,31.35,1,0

G0010795.JPG,3930,1,10.65,47777,31.77,1,0

G0010796.JPG,3935,1,13.63,47985,30.61,1,0

G0010797.JPG,3940,1,11.91,48948,30.32,1,0

G0010798.JPG,3945,1,11.31,48500,29.56,1,0

G0010799.JPG,3950,1,10.71,48487,29.67,1,0

G0010800.JPG,3955,1,11.03,48417,30.86,1,0

G0010801.JPG,3960,1,14.49,48951,32.46,1,0

G0010802.JPG,3965,1,10.80,46567,30.33,1,0

G0010803.JPG,3970,1,11.51,46771,32.44,1,0

G0010804.JPG,3975,1,12.00,46915,29.60,1,0

G0010805.JPG,3980,1,12.35,48084,29.81,1,0

G0010806.JPG,3985,1,11.68,44945,29.05,1,0

G0010807.JPG,3990,1,9.54,43115,29.96,1,0

G0010808.JPG,3995,1,8.72,44674,30.84,1,0

G0010809.JPG,4000,1,19.32,49801,5.36,1,0

G0010810.JPG,4005,1,9.34,44119,29.73,1,0

G0010811.JPG,4010,1,14.05,45511,30.96,1,0

G0010812.JPG,4015,1,11.75,44471,30.87,1,0

G0010813.JPG,4020,1,12.98,45173,29.19,1,0

G0010814.JPG,4025,1,11.60,46103,30.66,1,0

G0010815.JPG,4030,1,11.21,44822,31.96,1,0

G0010816.JPG,4035,1,11.78,45368,30.50,1,0

G0010817.JPG,4040,1,12.17,48076,29.52,1,0

G0010818.JPG,4045,1,10.14,45835,27.53,1,0

G0010819.JPG,4050,1,12.50,45706,30.14,1,0

G0010820.JPG,4055,1,11.13,46950,30.91,1,0

G0010821.JPG,4060,1,10.86,44607,28.52,1,0

G0010822.JPG,4065,1,8.18,43484,20.10,1,0

G0010823.JPG,4070,1,9.70,44357,26.55,1,0

G0010824.JPG,4075,0,33.13,-1,-1,-1,0

